Restoran Adı,Sipariş No,Restoran ID,Teslimat Tipi,Ödeme Yöntemi,Ödeme Yöntemi.1,Sipariş Durumu,Siparişin Alındığı Tarih,Kabul Edilme Zamanı,Tahmini Teslim Alınmaya Hazır Olma Süresi,Teslim Alınmaya Hazır Olma Süresi,Kuryenin Teslim Almaya Yakın Olma Zamanı,Sipariş Teslim Tarihi,Tahmini Teslimat Zamanı,Teslimat zamanı,İptal Edilme Zamanı,İptal Sebebi,İptal Kaynağı,Toplam,Paketleme ücreti,Minimum gönderim tutarı,Unnamed: 21,KDV Bedeli,Sipariş İletim Hizmeti Bedeli,Restoran İndirimi,Restoran Kuponu,Komisyon,Unnamed: 27,Unnamed: 28,Faturalandırılabilir,Ödeme Yapıldı,Tahmini Kazanç,İşletme tarafından tahsil edilmiş nakit tutar,Yemeksepeti'ne geri ödenecek tutar,Ödeme Tutarı,Yemeksepeti İndirimi,Yemeksepeti Tarafından Karşılanan Kupon,Toplam İndirim,Toplam Kupon,Vergi Tutarı,Ürünler
Arthur's Pizza,vz11-59xl,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,31/07/2024 20:46,31/07/2024 20:46,31/07/2024 20:56,31/07/2024 21:00,31/07/2024 21:16,31/07/2024 21:17,31/07/2024 21:13,31/07/2024 21:29,,,,"210,00","0,00","0,00","0,00","10,08","18,90","52,50","0,00","31,50","0,00","0,00",evet,,"97,02","0,00","0,00","97,02","0,00","0,00","52,50","0,00","0,00",1 Roma Pizza (Küçük Boy)
Arthur's Pizza,vz11-5fov,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,,,09/08/2024 00:08,,09/08/2024 00:01,,,,09/08/2024 00:09,Ulaşılamıyor,Satıcı,"210,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","60,00","0,00","0,00",1 Milano Pizza (Küçük Boy)
Arthur's Pizza,vz11-5g84,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,17/08/2024 20:25,17/08/2024 20:25,17/08/2024 20:35,,17/08/2024 20:29,17/08/2024 20:35,17/08/2024 20:46,17/08/2024 20:44,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Verona Pizza (Küçük)
Arthur's Pizza,vz11-5pab,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/08/2024 18:09,03/08/2024 18:09,03/08/2024 18:19,03/08/2024 18:20,03/08/2024 18:12,03/08/2024 18:27,03/08/2024 18:27,03/08/2024 18:36,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Roma Pizza (Orta)
Arthur's Pizza,vz11-5pfr,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,02/08/2024 20:39,02/08/2024 20:40,02/08/2024 20:46,02/08/2024 20:51,02/08/2024 20:46,02/08/2024 20:51,02/08/2024 20:56,02/08/2024 21:03,,,,"650,00","0,00","0,00","0,00","31,20","58,50","162,50","0,00","97,50","0,00","0,00",evet,,"300,30","0,00","0,00","300,30","0,00","0,00","162,50","0,00","0,00","1 Torino Pizza (Orta), 1 Roma Pizza (Orta)"
Arthur's Pizza,vz11-6wj6,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/08/2024 17:34,04/08/2024 17:34,04/08/2024 17:44,,04/08/2024 17:45,04/08/2024 17:50,04/08/2024 18:09,04/08/2024 18:09,,,,"210,00","0,00","0,00","0,00","10,08","18,90","52,50","0,00","31,50","0,00","0,00",evet,,"97,02","0,00","0,00","97,02","0,00","0,00","52,50","0,00","0,00",1 Verona Pizza (Küçük)
Arthur's Pizza,vz11-78sj,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,15/08/2024 23:29,15/08/2024 23:29,15/08/2024 23:39,,15/08/2024 23:57,15/08/2024 23:37,15/08/2024 23:53,15/08/2024 23:45,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Roma Pizza (Orta)
Arthur's Pizza,vz11-7kv8,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,17/08/2024 18:04,17/08/2024 18:04,17/08/2024 18:14,17/08/2024 18:14,17/08/2024 18:14,17/08/2024 18:16,17/08/2024 18:27,17/08/2024 18:25,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Roma Pizza (Küçük Boy)
Arthur's Pizza,vz11-7udz,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,04/08/2024 23:16,04/08/2024 23:16,04/08/2024 23:26,04/08/2024 23:41,,,04/08/2024 23:32,,05/08/2024 00:19,Geç teslimat,İpt. Kaynağı:Lojistik,"325,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",hayır,,"0,00","0,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",1 Torino Pizza (Orta)
Arthur's Pizza,vz11-8uwk,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,07/08/2024 23:51,07/08/2024 23:51,08/08/2024 00:01,08/08/2024 00:09,08/08/2024 00:00,08/08/2024 00:14,08/08/2024 00:01,08/08/2024 00:23,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Milano Pizza (Orta)
Arthur's Pizza,vz11-9px8,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,15/08/2024 21:47,15/08/2024 21:47,15/08/2024 21:57,,15/08/2024 21:50,15/08/2024 22:04,15/08/2024 22:01,15/08/2024 22:09,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Torino Pizza (Orta)
Arthur's Pizza,vz11-a4y2,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,31/07/2024 17:25,31/07/2024 17:25,31/07/2024 17:34,31/07/2024 17:37,31/07/2024 17:29,31/07/2024 17:47,31/07/2024 17:53,31/07/2024 18:13,,,,"475,00","0,00","0,00","0,00","28,55","28,50","0,00","150,00","47,50","0,00","74,15",evet,,"146,30","0,00","0,00","146,30","0,00","0,00","0,00","150,00","0,00","1 Coca-Cola Zero Sugar (25 cl.), 1 Roma (Büyük)"
Arthur's Pizza,vz11-avxe,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,05/08/2024 21:40,05/08/2024 21:41,05/08/2024 21:50,05/08/2024 21:52,05/08/2024 21:47,05/08/2024 21:52,05/08/2024 21:57,05/08/2024 22:00,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Verona Pizza (Orta)
Arthur's Pizza,vz11-bhwt,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,15/08/2024 21:51,15/08/2024 21:52,15/08/2024 22:01,,15/08/2024 21:55,15/08/2024 22:07,15/08/2024 22:14,15/08/2024 22:17,,,,"350,00","0,00","0,00","0,00","22,64","21,00","0,00","100,00","35,00","0,00","63,56",evet,,"107,80","0,00","0,00","107,80","0,00","0,00","0,00","100,00","0,00","1 Margherita Pizza (Orta), 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-ca5f,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,07/08/2024 20:43,07/08/2024 20:43,07/08/2024 20:53,,07/08/2024 21:00,07/08/2024 21:01,07/08/2024 21:11,07/08/2024 21:12,,,,"300,00","0,00","0,00","0,00","14,40","27,00","75,00","0,00","45,00","0,00","0,00",evet,,"138,60","0,00","0,00","138,60","0,00","0,00","75,00","0,00","0,00",1 Margherita Pizza (Orta)
Arthur's Pizza,vz11-cc4t,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,09/08/2024 21:36,09/08/2024 21:36,09/08/2024 21:46,,09/08/2024 21:52,09/08/2024 21:53,09/08/2024 22:05,09/08/2024 22:04,,,,"375,00","0,00","0,00","0,00","25,35","22,50","0,00","100,00","37,50","0,00","74,15",evet,,"115,50","0,00","0,00","115,50","0,00","0,00","0,00","100,00","0,00","1 Roma Pizza (Orta), 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-cz3b,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,18/08/2024 19:25,18/08/2024 19:25,18/08/2024 19:35,,18/08/2024 19:52,18/08/2024 19:52,18/08/2024 20:03,18/08/2024 20:13,,,,"300,00","0,00","0,00","0,00","17,23","18,00","0,00","100,00","30,00","0,00","42,37",evet,,"92,40","0,00","0,00","92,40","0,00","0,00","0,00","100,00","0,00",1 Napolitan Pizza (Orta)
Arthur's Pizza,vz11-d7l2,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/08/2024 23:20,03/08/2024 23:20,03/08/2024 23:30,03/08/2024 23:45,03/08/2024 23:27,03/08/2024 23:49,03/08/2024 23:31,03/08/2024 23:58,,,,"535,00","0,00","0,00","0,00","35,04","32,10","0,00","150,00","53,50","0,00","99,58",evet,,"164,78","0,00","0,00","164,78","0,00","0,00","0,00","150,00","0,00","1 Roma Pizza (Küçük Boy), 1 Verona Pizza (Orta)"
Arthur's Pizza,vz11-dvm8,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,,,09/08/2024 00:09,,09/08/2024 00:07,,,,09/08/2024 00:10,Ulaşılamıyor,Satıcı,"300,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",1 Margherita Pizza (Orta)
Arthur's Pizza,vz11-dy23,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,15/08/2024 23:23,15/08/2024 23:23,15/08/2024 23:33,,15/08/2024 23:38,15/08/2024 23:42,15/08/2024 23:52,15/08/2024 23:50,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Roma Pizza (Orta)
Arthur's Pizza,vz11-e0gd,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,18/08/2024 22:42,18/08/2024 22:42,18/08/2024 22:52,,18/08/2024 22:50,18/08/2024 23:01,18/08/2024 22:59,18/08/2024 23:24,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Torino Pizza (Küçük Boy) (22 cm.)
Arthur's Pizza,vz11-en94,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,31/07/2024 20:20,31/07/2024 20:20,31/07/2024 20:30,31/07/2024 20:37,31/07/2024 20:28,31/07/2024 20:39,31/07/2024 20:43,,31/07/2024 20:50,Ürün kalitesi:Dökülme,İpt. Kaynağı:Lojistik,"450,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",hayır,,"0,00","0,00","0,00","0,00","0,00","0,00","150,00","0,00","0,00","1 Roma (Büyük), 1 Su (50 cl.), 20 Poşet"
Arthur's Pizza,vz11-exll,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,09/08/2024 23:39,09/08/2024 23:40,09/08/2024 23:49,,09/08/2024 23:50,09/08/2024 23:51,10/08/2024 00:04,10/08/2024 00:00,,,,"200,00","0,00","0,00","0,00","12,50","12,00","0,00","60,00","20,00","0,00","33,90",evet,,"61,60","0,00","0,00","61,60","0,00","0,00","0,00","60,00","0,00",1 Margherita Pizza (Küçük)
Arthur's Pizza,vz11-f0ik,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,30/07/2024 19:59,30/07/2024 19:59,30/07/2024 20:09,30/07/2024 20:01,30/07/2024 20:08,30/07/2024 20:09,30/07/2024 20:11,30/07/2024 20:14,,,,"210,00","0,00","0,00","0,00","11,06","0,00","0,00","60,00","21,00","0,00","38,14",evet,,"79,80","0,00","0,00","79,80","0,00","0,00","0,00","60,00","0,00",1 Verona Pizza (Küçük)
Arthur's Pizza,vz11-fza1,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,03/08/2024 17:24,03/08/2024 17:25,03/08/2024 17:34,,03/08/2024 17:30,03/08/2024 17:35,03/08/2024 17:52,03/08/2024 17:47,,,,"210,00","0,00","0,00","0,00","10,08","18,90","52,50","0,00","31,50","0,00","0,00",evet,,"97,02","0,00","0,00","97,02","0,00","0,00","52,50","0,00","0,00",1 Milano Pizza (Küçük Boy)
Arthur's Pizza,vz11-gbdk,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,02/08/2024 22:17,02/08/2024 22:17,02/08/2024 22:25,,02/08/2024 22:19,02/08/2024 22:29,02/08/2024 22:33,02/08/2024 22:36,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Verona Pizza (Orta)
Arthur's Pizza,vz11-gd8y,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,14/08/2024 23:20,14/08/2024 23:20,14/08/2024 23:30,14/08/2024 23:34,14/08/2024 23:36,14/08/2024 23:37,14/08/2024 23:44,14/08/2024 23:48,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Roma Pizza (Orta)
Arthur's Pizza,vz11-gs0v,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/08/2024 18:10,03/08/2024 18:10,03/08/2024 18:20,03/08/2024 18:24,03/08/2024 18:21,03/08/2024 18:27,03/08/2024 18:25,03/08/2024 18:30,,,,"460,00","0,00","0,00","0,00","26,92","27,60","0,00","150,00","46,00","0,00","67,80",evet,,"141,68","0,00","0,00","141,68","0,00","0,00","0,00","150,00","0,00","1 Coca-Cola Zero Sugar (25 cl.), 1 Roma Pizza (Küçük Boy), 1 Neapolitan (Küçük)"
Arthur's Pizza,vz11-h0bh,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,29/07/2024 22:20,29/07/2024 22:20,29/07/2024 22:30,29/07/2024 22:20,29/07/2024 22:24,29/07/2024 22:25,29/07/2024 22:29,29/07/2024 22:27,,,,"210,00","0,00","0,00","0,00","6,30","0,00","52,50","0,00","31,50","0,00","0,00",evet,,"119,70","0,00","0,00","119,70","0,00","0,00","52,50","0,00","0,00",1 Verona Pizza (Küçük)
Arthur's Pizza,vz11-hosr,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,30/07/2024 20:52,30/07/2024 20:53,30/07/2024 21:02,30/07/2024 21:08,30/07/2024 21:01,30/07/2024 21:08,30/07/2024 21:16,30/07/2024 21:26,,,,"260,00","0,00","0,00","0,00","7,80","0,00","65,00","0,00","39,00","0,00","0,00",evet,,"148,20","0,00","0,00","148,20","0,00","0,00","65,00","0,00","0,00","1 Roma Pizza (Küçük Boy), 1 Coca-Cola Zero Sugar (25 cl.)"
Arthur's Pizza,vz11-iuc2,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,15/08/2024 23:55,15/08/2024 23:56,16/08/2024 00:05,,16/08/2024 00:11,16/08/2024 00:15,16/08/2024 00:13,16/08/2024 00:23,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Torino Pizza (Orta)
Arthur's Pizza,vz11-ix87,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,03/08/2024 22:20,03/08/2024 22:20,03/08/2024 22:29,,03/08/2024 22:26,03/08/2024 22:31,03/08/2024 22:41,03/08/2024 22:40,,,,"210,00","0,00","0,00","0,00","10,08","18,90","52,50","0,00","31,50","0,00","0,00",evet,,"97,02","0,00","0,00","97,02","0,00","0,00","52,50","0,00","0,00",1 Milano Pizza (Küçük Boy)
Arthur's Pizza,vz11-ixe3,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/08/2024 17:22,04/08/2024 17:22,04/08/2024 17:32,,04/08/2024 17:30,04/08/2024 17:50,04/08/2024 17:47,04/08/2024 17:59,,,,"540,00","0,00","0,00","0,00","35,59","32,40","0,00","150,00","54,00","0,00","101,69",evet,,"166,32","0,00","0,00","166,32","0,00","0,00","0,00","150,00","0,00","1 Roma Pizza (Küçük Boy), 1 Verona Pizza (Küçük), 1 Lipton Ice Tea Şeftali (25 cl.), 1 Lipton Ice Tea Limon (25 cl.), 1 Su (50 cl.)"
Arthur's Pizza,vz11-j93w,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,30/07/2024 19:20,30/07/2024 19:20,30/07/2024 19:30,30/07/2024 19:37,30/07/2024 19:34,30/07/2024 19:39,30/07/2024 19:45,30/07/2024 19:48,,,,"625,00","0,00","0,00","0,00","18,75","0,00","156,25","0,00","93,75","0,00","0,00",evet,,"356,25","0,00","0,00","356,25","0,00","0,00","156,25","0,00","0,00","1 Napolitan Pizza (Orta), 1 Roma Pizza (Orta)"
Arthur's Pizza,vz11-jatk,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/08/2024 16:11,03/08/2024 16:11,03/08/2024 16:21,,03/08/2024 16:18,03/08/2024 16:29,03/08/2024 16:29,03/08/2024 16:38,,,,"535,00","0,00","0,00","0,00","35,04","32,10","0,00","150,00","53,50","0,00","99,58",evet,,"164,78","0,00","0,00","164,78","0,00","0,00","0,00","150,00","0,00","1 Milano Pizza (Orta), 1 Milano Pizza (Küçük Boy)"
Arthur's Pizza,vz11-jbis,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,13/08/2024 23:20,13/08/2024 23:20,13/08/2024 23:30,13/08/2024 23:33,13/08/2024 23:22,13/08/2024 23:33,13/08/2024 23:39,13/08/2024 23:44,,,,"375,00","0,00","0,00","0,00","25,35","22,50","0,00","100,00","37,50","0,00","74,15",evet,,"115,50","0,00","0,00","115,50","0,00","0,00","0,00","100,00","0,00","1 Roma Pizza (Orta), 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-jqrl,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,30/07/2024 21:08,30/07/2024 21:08,30/07/2024 21:18,,30/07/2024 21:11,30/07/2024 21:24,30/07/2024 21:32,30/07/2024 21:39,,,,"210,00","0,00","0,00","0,00","11,06","0,00","0,00","60,00","21,00","0,00","38,14",evet,,"79,80","0,00","0,00","79,80","0,00","0,00","0,00","60,00","0,00",1 Roma Pizza (Küçük Boy)
Arthur's Pizza,vz11-lebx,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,31/07/2024 16:46,31/07/2024 16:47,31/07/2024 16:56,31/07/2024 16:58,31/07/2024 16:48,31/07/2024 17:07,31/07/2024 17:11,31/07/2024 17:20,,,,"650,00","0,00","0,00","0,00","47,49","39,00","0,00","150,00","65,00","0,00","148,31",evet,,"200,20","0,00","0,00","200,20","0,00","0,00","0,00","150,00","0,00",2 Roma Pizza (Orta)
Arthur's Pizza,vz11-ljdt,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,30/07/2024 21:08,30/07/2024 21:08,30/07/2024 21:18,,30/07/2024 21:11,30/07/2024 21:24,30/07/2024 21:34,30/07/2024 21:48,,,,"475,00","0,00","0,00","0,00","22,85","0,00","0,00","150,00","47,50","0,00","74,15",evet,,"180,50","0,00","0,00","180,50","0,00","0,00","0,00","150,00","0,00","1 Milano Pizza (Büyük boy), 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-m5ba,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,28/07/2024 21:20,28/07/2024 21:20,28/07/2024 21:30,,28/07/2024 21:27,28/07/2024 21:28,28/07/2024 21:38,28/07/2024 21:30,,,,"210,00","0,00","0,00","0,00","6,30","0,00","52,50","0,00","31,50","0,00","0,00",evet,,"119,70","0,00","0,00","119,70","0,00","0,00","52,50","0,00","0,00",1 Milano Pizza (Küçük Boy)
Arthur's Pizza,vz11-m6vf,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,30/07/2024 22:05,30/07/2024 22:06,30/07/2024 22:15,30/07/2024 22:09,30/07/2024 22:09,30/07/2024 22:12,30/07/2024 22:29,30/07/2024 22:27,,,,"210,00","0,00","0,00","0,00","6,30","0,00","52,50","0,00","31,50","0,00","0,00",evet,,"119,70","0,00","0,00","119,70","0,00","0,00","52,50","0,00","0,00",1 Roma Pizza (Küçük Boy)
Arthur's Pizza,vz11-njo3,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,03/08/2024 21:32,03/08/2024 21:33,03/08/2024 21:42,03/08/2024 21:47,03/08/2024 21:45,03/08/2024 21:54,03/08/2024 22:06,03/08/2024 22:06,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Milano Pizza (Orta)
Arthur's Pizza,vz11-nvqd,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,31/07/2024 20:04,31/07/2024 20:04,31/07/2024 20:14,31/07/2024 20:19,31/07/2024 20:11,31/07/2024 20:19,31/07/2024 20:28,31/07/2024 20:29,,,,"410,00","0,00","0,00","0,00","19,68","36,90","102,50","0,00","61,50","0,00","0,00",evet,,"189,42","0,00","0,00","189,42","0,00","0,00","102,50","0,00","0,00","1 Margherita Pizza (Küçük), 1 Torino Pizza (Küçük Boy) (22 cm.)"
Arthur's Pizza,vz11-okwh,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,28/07/2024 21:07,28/07/2024 21:07,28/07/2024 21:17,,28/07/2024 21:13,28/07/2024 21:14,28/07/2024 21:22,28/07/2024 21:16,,,,"200,00","0,00","0,00","0,00","6,00","0,00","50,00","0,00","30,00","0,00","0,00",evet,,"114,00","0,00","0,00","114,00","0,00","0,00","50,00","0,00","0,00",1 Neapolitan (Küçük)
Arthur's Pizza,vz11-p0g3,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,07/08/2024 22:34,07/08/2024 22:35,07/08/2024 22:44,,07/08/2024 22:38,07/08/2024 22:47,07/08/2024 22:57,07/08/2024 22:54,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Roma Pizza (Küçük Boy)
Arthur's Pizza,vz11-p3he,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,07/08/2024 20:27,07/08/2024 20:27,07/08/2024 20:37,,07/08/2024 20:30,07/08/2024 20:43,07/08/2024 20:50,07/08/2024 20:55,,,,"410,00","0,00","0,00","0,00","29,14","24,60","0,00","100,00","41,00","0,00","88,98",evet,,"126,28","0,00","0,00","126,28","0,00","0,00","0,00","100,00","0,00","1 Margherita Pizza (Küçük), 1 Milano Pizza (Küçük Boy)"
Arthur's Pizza,vz11-p7i9,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,20/08/2024 21:35,20/08/2024 21:35,20/08/2024 21:44,20/08/2024 21:45,20/08/2024 21:38,20/08/2024 21:45,20/08/2024 21:55,20/08/2024 21:53,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Torino Pizza (Küçük Boy) (22 cm.)
Arthur's Pizza,vz11-pec6,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,09/08/2024 19:48,09/08/2024 19:48,09/08/2024 19:57,,09/08/2024 19:56,09/08/2024 20:05,09/08/2024 20:16,09/08/2024 20:19,,,,"525,00","0,00","0,00","0,00","25,20","47,25","131,25","0,00","78,75","0,00","0,00",evet,,"242,55","0,00","0,00","242,55","0,00","0,00","131,25","0,00","0,00","1 Torino Pizza (Orta), 1 Neapolitan (Küçük)"
Arthur's Pizza,vz11-pgba,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/08/2024 21:16,04/08/2024 21:16,04/08/2024 21:26,04/08/2024 21:29,04/08/2024 21:21,04/08/2024 21:30,04/08/2024 21:36,04/08/2024 22:24,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Roma Pizza (Orta)
Arthur's Pizza,vz11-pgsn,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,,,09/08/2024 00:09,,09/08/2024 00:07,,,,09/08/2024 00:10,Ulaşılamıyor,Satıcı,"470,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","150,00","0,00","0,00","1 Roma Pizza (Küçük Boy), 1 Milano Pizza (Küçük Boy), 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-q0pl,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,05/08/2024 21:51,05/08/2024 21:52,05/08/2024 22:01,,05/08/2024 21:57,05/08/2024 22:10,05/08/2024 22:14,05/08/2024 22:31,,,,"625,00","0,00","0,00","0,00","44,79","37,50","0,00","150,00","62,50","0,00","137,71",evet,,"192,50","0,00","0,00","192,50","0,00","0,00","0,00","150,00","0,00","1 Napolitan Pizza (Orta), 1 Torino Pizza (Orta)"
Arthur's Pizza,vz11-qj2z,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,26/07/2024 19:46,26/07/2024 19:46,26/07/2024 19:56,,26/07/2024 19:51,26/07/2024 19:53,26/07/2024 20:04,26/07/2024 19:56,,,,"200,00","0,00","0,00","0,00","6,00","0,00","50,00","0,00","30,00","0,00","0,00",evet,,"114,00","0,00","0,00","114,00","0,00","0,00","50,00","0,00","0,00",1 Margherita Pizza (Küçük)
Arthur's Pizza,vz11-qqao,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,18/08/2024 22:42,18/08/2024 22:42,18/08/2024 22:52,,18/08/2024 22:50,18/08/2024 23:00,18/08/2024 23:11,18/08/2024 23:07,,,,"220,00","0,00","0,00","0,00","14,67","13,20","0,00","60,00","22,00","0,00","42,37",evet,,"67,76","0,00","0,00","67,76","0,00","0,00","0,00","60,00","0,00","1 Neapolitan (Küçük), 1 Su (50 cl.)"
Arthur's Pizza,vz11-r3mk,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,15/08/2024 18:22,15/08/2024 18:22,15/08/2024 18:32,,15/08/2024 18:28,15/08/2024 18:32,15/08/2024 18:48,15/08/2024 18:42,,,,"200,00","0,00","0,00","0,00","12,50","12,00","0,00","60,00","20,00","0,00","33,90",evet,,"61,60","0,00","0,00","61,60","0,00","0,00","0,00","60,00","0,00",1 Margherita Pizza (Küçük)
